BidID,Price,Quantity,Period,ParentBidID,AR,Location,FC,x_solution,y_solution,cleared_volume,z_solution,pi_star,delta_star,consumer_surplus,producer_surplus
241,35.025,-34.0,20,4,0.0,1,94.0,1.0,1.0,-34.0,1.0,170.625,0.0,0.0,0.0
242,35.025,-34.0,20,4,0.0,1,94.0,1.0,1.0,-34.0,1.0,170.625,0.0,0.0,0.0
243,35.025,-34.0,20,4,0.0,1,94.0,1.0,1.0,-34.0,1.0,170.625,0.0,0.0,0.0
244,45.0,-112.0,20,4,0.0,1,94.0,1.0,1.0,-112.0,1.0,170.625,0.0,0.0,0.0
245,46.005,-112.0,20,4,0.0,1,94.0,1.0,1.0,-112.0,1.0,170.625,0.0,0.0,0.0
246,50.625,-112.0,20,4,0.0,1,94.0,1.0,1.0,-112.0,1.0,170.625,0.0,0.0,0.0
247,52.005,-111.8,20,4,0.0,1,94.0,1.0,1.0,-111.8,1.0,170.625,0.0,0.0,0.0
248,35.025,-180.0,21,4,0.6,1,94.0,1.0,1.0,-180.0,1.0,170.625,0.0,0.0,0.0
249,35.025,-34.0,21,4,0.0,1,94.0,1.0,1.0,-34.0,1.0,170.625,0.0,0.0,0.0
250,35.025,-34.0,21,4,0.0,1,94.0,1.0,1.0,-34.0,1.0,170.625,0.0,0.0,0.0
251,35.025,-34.0,21,4,0.0,1,94.0,1.0,1.0,-34.0,1.0,170.625,0.0,0.0,0.0
252,35.025,-34.0,21,4,0.0,1,94.0,1.0,1.0,-34.0,1.0,170.625,0.0,0.0,0.0
253,35.025,-34.0,21,4,0.0,1,94.0,1.0,1.0,-34.0,1.0,170.625,0.0,0.0,0.0
254,45.0,-112.0,21,4,0.0,1,94.0,1.0,1.0,-112.0,1.0,170.625,0.0,0.0,0.0
255,46.005,-112.0,21,4,0.0,1,94.0,1.0,1.0,-112.0,1.0,170.625,0.0,0.0,0.0
256,50.625,-112.0,21,4,0.0,1,94.0,1.0,1.0,-112.0,1.0,170.625,0.0,0.0,0.0
257,52.005,-111.8,21,4,0.0,1,94.0,1.0,1.0,-111.8,1.0,170.625,0.0,0.0,0.0
258,35.025,-180.0,22,4,0.6,1,94.0,1.0,1.0,-180.0,1.0,170.625,0.0,0.0,0.0
259,35.025,-34.0,22,4,0.0,1,94.0,1.0,1.0,-34.0,1.0,170.625,0.0,0.0,0.0
260,35.025,-34.0,22,4,0.0,1,94.0,1.0,1.0,-34.0,1.0,170.625,0.0,0.0,0.0
261,35.025,-34.0,22,4,0.0,1,94.0,1.0,1.0,-34.0,1.0,170.625,0.0,0.0,0.0
262,35.025,-34.0,22,4,0.0,1,94.0,1.0,1.0,-34.0,1.0,170.625,0.0,0.0,0.0
263,35.025,-34.0,22,4,0.0,1,94.0,1.0,1.0,-34.0,1.0,170.625,0.0,0.0,0.0
264,45.0,-112.0,22,4,0.0,1,94.0,1.0,1.0,-112.0,1.0,170.625,0.0,0.0,0.0
265,46.005,-112.0,22,4,0.0,1,94.0,1.0,1.0,-112.0,1.0,170.625,0.0,0.0,0.0
266,50.625,-112.0,22,4,0.0,1,94.0,1.0,1.0,-112.0,1.0,170.625,0.0,0.0,0.0
267,52.005,-111.8,22,4,0.0,1,94.0,1.0,1.0,-111.8,1.0,170.625,0.0,0.0,0.0
268,35.025,-30.0,23,4,0.6,1,94.0,1.0,1.0,-30.0,1.0,299.475,0.0,0.0,0.0
269,676.125,-767.8,23,4,0.0,1,94.0,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
270,676.125,-797.8,24,4,0.6,1,94.0,0.0,-0.0,-0.0,1.0,281.175,0,0.0,0.0
271,676.125,408.6,1,5,0.6,1,97.0,1.0,1.0,408.6,1.0,63.825,0.0,250185.78,0.0
272,676.125,408.6,2,5,0.6,1,97.0,1.0,1.0,408.6,1.0,190.875,0.0,198273.15000000002,0.0
273,676.125,408.6,3,5,0.6,1,97.0,1.0,1.0,408.6,1.0,170.625,0.0,206547.30000000002,0.0
274,676.125,408.6,4,5,0.6,1,97.0,1.0,1.0,408.6,1.0,177.975,0.0,203544.09,0.0
275,676.125,408.6,5,5,0.6,1,97.0,1.0,1.0,408.6,1.0,676.125,0.0,0.0,0.0
276,676.125,408.6,6,5,0.6,1,97.0,1.0,1.0,408.6,1.0,637.875,0.0,15628.95,0.0
277,36.375,40.0,7,5,0.6,1,97.0,0.0,-0.0,0.0,1.0,637.725,0,0.0,0.0
278,676.125,368.6,7,5,0.0,1,97.0,1.0,1.0,368.6,1.0,637.725,0.0,14154.239999999993,0.0
279,36.375,100.0,8,5,0.6,1,97.0,0.0,-0.0,0.0,1.0,308.925,0,0.0,0.0
280,676.125,308.6,8,5,0.0,1,97.0,1.0,1.0,308.6,1.0,308.925,0.0,113317.92,0.0
281,36.375,165.0,9,5,0.6,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
282,676.125,243.6,9,5,0.0,1,97.0,1.0,1.0,243.6,1.0,207.225,0.0,114224.04,0.0
283,36.375,180.0,10,5,0.6,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
284,36.375,45.7,10,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
285,36.375,45.7,10,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
286,36.375,45.7,10,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
287,36.375,45.7,10,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
288,36.375,45.8,10,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
289,36.375,180.0,11,5,0.6,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
290,36.375,45.7,11,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
291,36.375,45.7,11,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
292,36.375,45.7,11,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
293,36.375,45.7,11,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
294,36.375,45.8,11,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
295,36.375,180.0,12,5,0.6,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
296,36.375,45.7,12,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
297,36.375,45.7,12,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
298,36.375,45.7,12,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
299,36.375,45.7,12,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
300,36.375,45.8,12,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
301,36.375,180.0,13,5,0.6,1,97.0,0.0,-0.0,0.0,1.0,299.475,0,0.0,0.0
302,36.375,45.7,13,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,299.475,0,0.0,0.0
303,36.375,45.7,13,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,299.475,0,0.0,0.0
304,36.375,45.7,13,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,299.475,0,0.0,0.0
305,36.375,45.7,13,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,299.475,0,0.0,0.0
306,36.375,45.8,13,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,299.475,0,0.0,0.0
307,36.375,180.0,14,5,0.6,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
308,36.375,45.7,14,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
309,36.375,45.7,14,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
310,36.375,45.7,14,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
311,36.375,45.7,14,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
312,36.375,45.8,14,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
313,36.375,180.0,15,5,0.6,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
314,36.375,45.7,15,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
315,36.375,45.7,15,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
316,36.375,45.7,15,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
317,36.375,45.7,15,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
318,36.375,45.8,15,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
319,36.375,180.0,16,5,0.6,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
320,36.375,45.7,16,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
321,36.375,45.7,16,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
322,36.375,45.7,16,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
323,36.375,45.7,16,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
324,36.375,45.8,16,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
325,36.375,180.0,17,5,0.6,1,97.0,0.0,-0.0,0.0,1.0,194.175,0,0.0,0.0
326,36.375,45.7,17,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,194.175,0,0.0,0.0
327,36.375,45.7,17,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,194.175,0,0.0,0.0
328,36.375,45.7,17,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,194.175,0,0.0,0.0
329,36.375,45.7,17,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,194.175,0,0.0,0.0
330,36.375,45.8,17,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,194.175,0,0.0,0.0
331,36.375,180.0,18,5,0.6,1,97.0,0.0,-0.0,0.0,1.0,200.625,0,0.0,0.0
332,36.375,45.7,18,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,200.625,0,0.0,0.0
333,36.375,45.7,18,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,200.625,0,0.0,0.0
334,36.375,45.7,18,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,200.625,0,0.0,0.0
335,36.375,45.7,18,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,200.625,0,0.0,0.0
336,36.375,45.8,18,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,200.625,0,0.0,0.0
337,36.375,180.0,19,5,0.6,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
338,36.375,45.7,19,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
339,36.375,45.7,19,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
340,36.375,45.7,19,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
341,36.375,45.7,19,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
342,36.375,45.8,19,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
343,36.375,180.0,20,5,0.6,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
344,36.375,45.7,20,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
345,36.375,45.7,20,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
346,36.375,45.7,20,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
347,36.375,45.7,20,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
348,36.375,45.8,20,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
349,36.375,180.0,21,5,0.6,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
350,36.375,45.7,21,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
351,36.375,45.7,21,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
352,36.375,45.7,21,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
353,36.375,45.7,21,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
354,36.375,45.8,21,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
355,36.375,180.0,22,5,0.6,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
356,36.375,45.7,22,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
357,36.375,45.7,22,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
358,36.375,45.7,22,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
359,36.375,45.7,22,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
360,36.375,45.8,22,5,0.0,1,97.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
361,36.375,80.0,23,5,0.6,1,97.0,0.0,-0.0,0.0,1.0,299.475,0,0.0,0.0
362,676.125,328.6,23,5,0.0,1,97.0,1.0,1.0,328.6,1.0,299.475,0.0,123767.19,0.0
363,676.125,408.6,24,5,0.6,1,97.0,1.0,1.0,408.6,1.0,281.175,0.0,161376.57,0.0
364,676.125,402.0,1,6,0.6,1,105.0,1.0,1.0,402.0,1.0,63.825,0.0,246144.59999999998,0.0
365,676.125,402.0,2,6,0.6,1,105.0,1.0,1.0,402.0,1.0,190.875,0.0,195070.5,0.0
366,676.125,402.0,3,6,0.6,1,105.0,1.0,1.0,402.0,1.0,170.625,0.0,203211.0,0.0
367,676.125,402.0,4,6,0.6,1,105.0,1.0,1.0,402.0,1.0,177.975,0.0,200256.3,0.0
368,676.125,402.0,5,6,0.6,1,105.0,1.0,1.0,402.0,1.0,676.125,0.0,0.0,0.0
369,676.125,402.0,6,6,0.6,1,105.0,1.0,1.0,402.0,1.0,637.875,0.0,15376.5,0.0
370,676.125,402.0,7,6,0.6,1,105.0,1.0,1.0,402.0,1.0,637.725,0.0,15436.79999999999,0.0
371,676.125,402.0,8,6,0.6,1,105.0,1.0,1.0,402.0,1.0,308.925,0.0,147614.4,0.0
372,676.125,402.0,9,6,0.6,1,105.0,1.0,1.0,402.0,1.0,207.225,0.0,188497.8,0.0
373,676.125,402.0,10,6,0.6,1,105.0,1.0,1.0,402.0,1.0,207.225,0.0,188497.8,0.0
374,676.125,402.0,11,6,0.6,1,105.0,1.0,1.0,402.0,1.0,207.225,0.0,188497.8,0.0
375,676.125,402.0,12,6,0.6,1,105.0,1.0,1.0,402.0,1.0,207.225,0.0,188497.8,0.0
376,676.125,402.0,13,6,0.6,1,105.0,1.0,1.0,402.0,1.0,299.475,0.0,151413.3,0.0
377,676.125,402.0,14,6,0.6,1,105.0,1.0,1.0,402.0,1.0,207.225,0.0,188497.8,0.0
378,676.125,402.0,15,6,0.6,1,105.0,1.0,1.0,402.0,1.0,207.225,0.0,188497.8,0.0
379,39.375,44.0,16,6,0.6,1,105.0,0.0,-0.0,0.0,1.0,207.225,0,0.0,0.0
380,676.125,358.0,16,6,0.0,1,105.0,1.0,1.0,358.0,1.0,207.225,0.0,167866.19999999998,0.0
381,39.375,75.0,17,6,0.6,1,105.0,0.0,-0.0,0.0,1.0,194.175,0,0.0,0.0
382,676.125,327.0,17,6,0.0,1,105.0,1.0,1.0,327.0,1.0,194.175,0.0,157597.65,0.0
383,39.375,171.0,18,6,0.6,1,105.0,0.0,-0.0,0.0,1.0,200.625,0,0.0,0.0
384,676.125,231.0,18,6,0.0,1,105.0,1.0,1.0,231.0,1.0,200.625,0.0,109840.5,0.0
385,39.375,390.0,19,6,0.6,1,105.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
386,676.125,12.0,19,6,0.0,1,105.0,1.0,1.0,12.0,1.0,170.625,0.0,6066.0,0.0
387,39.375,390.0,20,6,0.6,1,105.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
388,676.125,12.0,20,6,0.0,1,105.0,1.0,1.0,12.0,1.0,170.625,0.0,6066.0,0.0
389,39.375,390.0,21,6,0.6,1,105.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
390,676.125,12.0,21,6,0.0,1,105.0,1.0,1.0,12.0,1.0,170.625,0.0,6066.0,0.0
391,39.375,390.0,22,6,0.6,1,105.0,0.0,-0.0,0.0,1.0,170.625,0,0.0,0.0
392,676.125,12.0,22,6,0.0,1,105.0,1.0,1.0,12.0,1.0,170.625,0.0,6066.0,0.0
393,39.375,35.0,23,6,0.6,1,105.0,0.0,-0.0,0.0,1.0,299.475,0,0.0,0.0
394,676.125,367.0,23,6,0.0,1,105.0,1.0,1.0,367.0,1.0,299.475,0.0,138230.55,0.0
395,676.125,402.0,24,6,0.6,1,105.0,1.0,1.0,402.0,1.0,281.175,0.0,158769.9,0.0
396,63.075,-235.0,1,7,0.6,1,45.5,1.0,1.0,-235.0,1.0,63.825,0.0,0.0,0.0
397,637.875,-25.0,1,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,63.825,0,0.0,0.0
398,63.825,-22.0,1,7,0.0,1,45.5,1.0e-5,1.0,-0.00022,1.0,63.825,0.0,0.0,0.0
399,638.625,-22.0,1,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,63.825,0,0.0,0.0
400,63.009,-21.0,1,7,0.0,1,45.5,1.0,1.0,-21.0,1.0,63.825,0.0,0.0,0.0
401,676.125,-26.0,1,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,63.825,0,0.0,0.0
402,63.075,-235.0,2,7,0.6,1,45.5,1.0,1.0,-235.0,1.0,190.875,0.0,0.0,0.0
403,637.875,-25.0,2,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,190.875,0,0.0,0.0
404,63.825,-22.0,2,7,0.0,1,45.5,1.0,1.0,-22.0,1.0,190.875,0.0,0.0,0.0
405,638.625,-22.0,2,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,190.875,0,0.0,0.0
406,63.009,-21.0,2,7,0.0,1,45.5,1.0,1.0,-21.0,1.0,190.875,0.0,0.0,0.0
407,676.125,-26.0,2,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,190.875,0,0.0,0.0
408,63.075,-235.0,3,7,0.6,1,45.5,1.0,1.0,-235.0,1.0,170.625,0.0,0.0,0.0
409,637.875,-25.0,3,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,170.625,0,0.0,0.0
410,63.825,-22.0,3,7,0.0,1,45.5,1.0,1.0,-22.0,1.0,170.625,0.0,0.0,0.0
411,638.625,-22.0,3,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,170.625,0,0.0,0.0
412,63.009,-21.0,3,7,0.0,1,45.5,1.0,1.0,-21.0,1.0,170.625,0.0,0.0,0.0
413,676.125,-26.0,3,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,170.625,0,0.0,0.0
414,63.075,-235.0,4,7,0.6,1,45.5,1.0,1.0,-235.0,1.0,177.975,0.0,0.0,0.0
415,637.875,-25.0,4,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,177.975,0,0.0,0.0
416,63.825,-22.0,4,7,0.0,1,45.5,1.0,1.0,-22.0,1.0,177.975,0.0,0.0,0.0
417,638.625,-22.0,4,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,177.975,0,0.0,0.0
418,63.009,-21.0,4,7,0.0,1,45.5,1.0,1.0,-21.0,1.0,177.975,0.0,0.0,0.0
419,676.125,-26.0,4,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,177.975,0,0.0,0.0
420,63.075,-235.0,5,7,0.6,1,45.5,1.0,1.0,-235.0,1.0,676.125,0.0,0.0,0.0
421,637.875,-25.0,5,7,0.0,1,45.5,1.0,1.0,-25.0,1.0,676.125,0.0,0.0,0.0
422,63.825,-22.0,5,7,0.0,1,45.5,1.0,1.0,-22.0,1.0,676.125,0.0,0.0,0.0
423,638.625,-22.0,5,7,0.0,1,45.5,1.0,1.0,-22.0,1.0,676.125,0.0,0.0,0.0
424,63.009,-21.0,5,7,0.0,1,45.5,1.0,1.0,-21.0,1.0,676.125,0.0,0.0,0.0
425,676.125,-26.0,5,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,676.125,0,0.0,0.0
426,63.075,-235.0,6,7,0.6,1,45.5,1.0,1.0,-235.0,1.0,637.875,0.0,0.0,0.0
427,637.875,-25.0,6,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,637.875,0,0.0,0.0
428,63.825,-22.0,6,7,0.0,1,45.5,1.0,1.0,-22.0,1.0,637.875,0.0,0.0,0.0
429,638.625,-22.0,6,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,637.875,0,0.0,0.0
430,63.009,-21.0,6,7,0.0,1,45.5,1.0,1.0,-21.0,1.0,637.875,0.0,0.0,0.0
431,676.125,-26.0,6,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,637.875,0,0.0,0.0
432,63.075,-235.0,7,7,0.6,1,45.5,1.0,1.0,-235.0,1.0,637.725,0.0,0.0,0.0
433,637.875,-25.0,7,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,637.725,0,0.0,0.0
434,63.825,-22.0,7,7,0.0,1,45.5,1.0,1.0,-22.0,1.0,637.725,0.0,0.0,0.0
435,638.625,-22.0,7,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,637.725,0,0.0,0.0
436,63.009,-21.0,7,7,0.0,1,45.5,1.0,1.0,-21.0,1.0,637.725,0.0,0.0,0.0
437,676.125,-26.0,7,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,637.725,0,0.0,0.0
438,170.625,-235.0,8,7,0.6,1,45.5,1.0,1.0,-235.0,1.0,308.925,0.0,0.0,0.0
439,170.625,-25.0,8,7,0.0,1,45.5,1.0,1.0,-25.0,1.0,308.925,0.0,0.0,0.0
440,1736.625,-22.0,8,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,308.925,0,0.0,0.0
441,1755.375,-22.0,8,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,308.925,0,0.0,0.0
442,1886.625,-21.0,8,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,308.925,0,0.0,0.0
443,676.125,-26.0,8,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,308.925,0,0.0,0.0
444,170.625,-235.0,9,7,0.6,1,45.5,1.0,1.0,-235.0,1.0,207.225,0.0,0.0,0.0
445,170.625,-25.0,9,7,0.0,1,45.5,1.0,1.0,-25.0,1.0,207.225,0.0,0.0,0.0
446,1736.625,-22.0,9,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
447,1755.375,-22.0,9,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
448,1886.625,-21.0,9,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
449,676.125,-26.0,9,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
450,170.625,-235.0,10,7,0.6,1,45.5,1.0,1.0,-235.0,1.0,207.225,0.0,0.0,0.0
451,170.625,-25.0,10,7,0.0,1,45.5,1.0,1.0,-25.0,1.0,207.225,0.0,0.0,0.0
452,1736.625,-22.0,10,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
453,1755.375,-22.0,10,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
454,1886.625,-21.0,10,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
455,676.125,-26.0,10,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
456,170.625,-235.0,11,7,0.6,1,45.5,1.0,1.0,-235.0,1.0,207.225,0.0,0.0,0.0
457,170.625,-25.0,11,7,0.0,1,45.5,1.0,1.0,-25.0,1.0,207.225,0.0,0.0,0.0
458,1736.625,-22.0,11,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
459,1755.375,-22.0,11,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
460,1886.625,-21.0,11,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
461,676.125,-26.0,11,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
462,170.625,-235.0,12,7,0.6,1,45.5,1.0,1.0,-235.0,1.0,207.225,0.0,0.0,0.0
463,170.625,-25.0,12,7,0.0,1,45.5,1.0,1.0,-25.0,1.0,207.225,0.0,0.0,0.0
464,1736.625,-22.0,12,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
465,1755.375,-22.0,12,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
466,1886.625,-21.0,12,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
467,676.125,-26.0,12,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
468,170.625,-235.0,13,7,0.6,1,45.5,1.0,1.0,-235.0,1.0,299.475,0.0,0.0,0.0
469,170.625,-25.0,13,7,0.0,1,45.5,1.0,1.0,-25.0,1.0,299.475,0.0,0.0,0.0
470,1736.625,-22.0,13,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
471,1755.375,-22.0,13,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
472,1886.625,-21.0,13,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
473,676.125,-26.0,13,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,299.475,0,0.0,0.0
474,170.625,-235.0,14,7,0.6,1,45.5,1.0,1.0,-235.0,1.0,207.225,0.0,0.0,0.0
475,170.625,-25.0,14,7,0.0,1,45.5,1.0,1.0,-25.0,1.0,207.225,0.0,0.0,0.0
476,1736.625,-22.0,14,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
477,1755.375,-22.0,14,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
478,1886.625,-21.0,14,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
479,676.125,-26.0,14,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
480,170.625,-235.0,15,7,0.6,1,45.5,1.0,1.0,-235.0,1.0,207.225,0.0,0.0,0.0
481,170.625,-25.0,15,7,0.0,1,45.5,1.0,1.0,-25.0,1.0,207.225,0.0,0.0,0.0
482,1736.625,-22.0,15,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
483,1774.125,-22.0,15,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
484,1886.625,-21.0,15,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
485,676.125,-26.0,15,7,0.0,1,45.5,0.0,-0.0,-0.0,1.0,207.225,0,0.0,0.0
