BidID,Price,Quantity,Period,ParentBidID,AR,Location,FC,x_solution,y_solution,z_solution,pi_star,delta_star
9758,300.375,-50.0,5,90,0.0,2,74.0,0.0,-0.0,1.0,150.075,-74.0
9759,30.048,-50.0,5,90,0.0,2,74.0,1.0,1.0,1.0,150.075,-74.0
9760,3255.375,-40.0,5,90,0.0,2,74.0,0.0,-0.0,1.0,150.075,-74.0
9761,33.315,-35.0,5,90,0.0,2,74.0,1.0,1.0,1.0,150.075,-74.0
9762,52.005,-25.0,5,90,0.0,2,74.0,-0.0,-0.0,1.0,150.075,-74.0
9763,30.0,-235.0,6,90,0.6,2,74.0,1.0,1.0,1.0,150.075,-74.0
9764,300.375,-50.0,6,90,0.0,2,74.0,0.0,-0.0,1.0,150.075,-74.0
9765,3048.375,-50.0,6,90,0.0,2,74.0,0.0,-0.0,1.0,150.075,-74.0
9766,3256.125,-40.0,6,90,0.0,2,74.0,0.0,-0.0,1.0,150.075,-74.0
9767,3332.625,-35.0,6,90,0.0,2,74.0,0.0,-0.0,1.0,150.075,-74.0
9768,52.005,-25.0,6,90,0.0,2,74.0,1.0,1.0,1.0,150.075,-74.0
9769,30.0,-235.0,7,90,0.6,2,74.0,1.0,1.0,1.0,150.075,-74.0
9770,300.375,-50.0,7,90,0.0,2,74.0,0.0,-0.0,1.0,150.075,-74.0
9771,30.465,-50.0,7,90,0.0,2,74.0,1.0,1.0,1.0,150.075,-74.0
9772,3252.375,-40.0,7,90,0.0,2,74.0,0.0,-0.0,1.0,150.075,-74.0
9773,33.027,-35.0,7,90,0.0,2,74.0,1.0,1.0,1.0,150.075,-74.0
9774,52.005,-25.0,7,90,0.0,2,74.0,1.0,1.0,1.0,150.075,-74.0
9775,30.0,-235.0,8,90,0.6,2,74.0,1.0,1.0,1.0,67.005,-74.0
9776,300.375,-50.0,8,90,0.0,2,74.0,0.0,-0.0,1.0,67.005,-74.0
9777,3045.375,-50.0,8,90,0.0,2,74.0,0.0,-0.0,1.0,67.005,-74.0
9778,3250.125,-40.0,8,90,0.0,2,74.0,0.0,-0.0,1.0,67.005,-74.0
9779,3323.625,-35.0,8,90,0.0,2,74.0,0.0,-0.0,1.0,67.005,-74.0
9780,52.005,-25.0,8,90,0.0,2,74.0,1.0,1.0,1.0,67.005,-74.0
9781,27.075,-235.0,9,90,0.6,2,74.0,1.0,1.0,1.0,49.005,-74.0
9782,27.075,-50.0,9,90,0.0,2,74.0,1.0,1.0,1.0,49.005,-74.0
9783,27.075,-50.0,9,90,0.0,2,74.0,1.0,1.0,1.0,49.005,-74.0
9784,27.075,-40.0,9,90,0.0,2,74.0,1.0,1.0,1.0,49.005,-74.0
9785,27.075,-15.0,9,90,0.0,2,74.0,1.0,1.0,1.0,49.005,-74.0
9786,52.005,-45.0,9,90,0.0,2,74.0,0.0,-0.0,1.0,49.005,-74.0
9787,27.075,-235.0,10,90,0.6,2,74.0,1.0,1.0,1.0,49.005,-74.0
9788,27.075,-50.0,10,90,0.0,2,74.0,1.0,1.0,1.0,49.005,-74.0
9789,27.075,-50.0,10,90,0.0,2,74.0,1.0,1.0,1.0,49.005,-74.0
9790,27.075,-40.0,10,90,0.0,2,74.0,1.0,1.0,1.0,49.005,-74.0
9791,27.075,-15.0,10,90,0.0,2,74.0,1.0,1.0,1.0,49.005,-74.0
9792,52.005,-45.0,10,90,0.0,2,74.0,0.0,-0.0,1.0,49.005,-74.0
9793,27.075,-235.0,11,90,0.6,2,74.0,1.0,1.0,1.0,49.005,-74.0
9794,27.075,-50.0,11,90,0.0,2,74.0,1.0,1.0,1.0,49.005,-74.0
9795,27.075,-50.0,11,90,0.0,2,74.0,1.0,1.0,1.0,49.005,-74.0
9796,27.075,-40.0,11,90,0.0,2,74.0,1.0,1.0,1.0,49.005,-74.0
9797,27.075,-15.0,11,90,0.0,2,74.0,1.0,1.0,1.0,49.005,-74.0
9798,52.005,-45.0,11,90,0.0,2,74.0,0.0,-0.0,1.0,49.005,-74.0
9799,27.075,-235.0,12,90,0.6,2,74.0,1.0,1.0,1.0,49.00500000000001,-74.0
